travelCode,userCode,name,place,days,price,total,date,stay_year,stay_month,stay_day,stay_weekday,stay_cost_per_day
28565,273,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-04-22,2021,4,22,Thursday,208.04
28566,273,Hotel K,Salvador (BH),1,263.41,263.41,2021-04-29,2021,4,29,Thursday,263.41
28567,273,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-05-06,2021,5,6,Thursday,208.04
28572,273,Hotel BD,Natal (RN),2,242.88,485.76,2021-06-10,2021,6,10,Thursday,242.88
28574,273,Hotel BD,Natal (RN),3,242.88,728.64,2021-06-24,2021,6,24,Thursday,242.88
28576,273,Hotel K,Salvador (BH),2,263.41,526.82,2021-07-08,2021,7,8,Thursday,263.41
28579,273,Hotel AU,Recife (PE),4,312.83,1251.32,2021-07-29,2021,7,29,Thursday,312.83
28582,273,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-08-19,2021,8,19,Thursday,313.02
28588,273,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-09-30,2021,9,30,Thursday,247.62
28591,273,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-10-21,2021,10,21,Thursday,165.99
28593,273,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-11-04,2021,11,4,Thursday,139.1
28595,273,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-11-18,2021,11,18,Thursday,165.99
28605,273,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-01-27,2022,1,27,Thursday,208.04
28606,273,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-02-03,2022,2,3,Thursday,139.1
28608,273,Hotel BD,Natal (RN),3,242.88,728.64,2022-02-17,2022,2,17,Thursday,242.88
28609,273,Hotel BP,Brasilia (DF),2,247.62,495.24,2022-02-24,2022,2,24,Thursday,247.62
28615,273,Hotel BD,Natal (RN),2,242.88,485.76,2022-04-07,2022,4,7,Thursday,242.88
28617,273,Hotel BP,Brasilia (DF),2,247.62,495.24,2022-04-21,2022,4,21,Thursday,247.62
28619,273,Hotel A,Florianopolis (SC),2,313.02,626.04,2022-05-05,2022,5,5,Thursday,313.02
28621,274,Hotel Z,Aracaju (SE),4,208.04,832.16,2019-09-26,2019,9,26,Thursday,208.04
28623,274,Hotel A,Florianopolis (SC),4,313.02,1252.08,2019-10-10,2019,10,10,Thursday,313.02
28624,274,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-10-17,2019,10,17,Thursday,165.99
28626,274,Hotel K,Salvador (BH),2,263.41,526.82,2019-10-31,2019,10,31,Thursday,263.41
28627,274,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-11-07,2019,11,7,Thursday,139.1
28634,274,Hotel BD,Natal (RN),1,242.88,242.88,2019-12-26,2019,12,26,Thursday,242.88
28638,274,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-01-23,2020,1,23,Thursday,208.04
28639,274,Hotel AU,Recife (PE),2,312.83,625.66,2020-01-30,2020,1,30,Thursday,312.83
28641,274,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-02-13,2020,2,13,Thursday,313.02
28642,274,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-02-20,2020,2,20,Thursday,60.39
28643,274,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-02-27,2020,2,27,Thursday,208.04
28645,274,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-03-12,2020,3,12,Thursday,313.02
28646,274,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-03-19,2020,3,19,Thursday,165.99
28647,274,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-03-26,2020,3,26,Thursday,139.1
28651,274,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-04-23,2020,4,23,Thursday,313.02
28654,274,Hotel AU,Recife (PE),2,312.83,625.66,2020-05-14,2020,5,14,Thursday,312.83
28661,274,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-07-02,2020,7,2,Thursday,139.1
28663,274,Hotel BD,Natal (RN),1,242.88,242.88,2020-07-16,2020,7,16,Thursday,242.88
28664,274,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-07-23,2020,7,23,Thursday,139.1
28665,274,Hotel K,Salvador (BH),2,263.41,526.82,2020-07-30,2020,7,30,Thursday,263.41
28670,274,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-09-03,2020,9,3,Thursday,165.99
28674,274,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-10-01,2020,10,1,Thursday,60.39
28680,274,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-11-12,2020,11,12,Thursday,313.02
28683,274,Hotel BD,Natal (RN),2,242.88,485.76,2020-12-03,2020,12,3,Thursday,242.88
28686,274,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-12-24,2020,12,24,Thursday,165.99
28689,274,Hotel AU,Recife (PE),3,312.83,938.49,2021-01-14,2021,1,14,Thursday,312.83
28691,274,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-01-28,2021,1,28,Thursday,247.62
28692,274,Hotel BD,Natal (RN),3,242.88,728.64,2021-02-04,2021,2,4,Thursday,242.88
28700,274,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-04-01,2021,4,1,Thursday,60.39
28707,274,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-05-20,2021,5,20,Thursday,60.39
28709,274,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-06-03,2021,6,3,Thursday,165.99
28712,274,Hotel BD,Natal (RN),4,242.88,971.52,2021-06-24,2021,6,24,Thursday,242.88
28718,274,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-08-05,2021,8,5,Thursday,60.39
28721,274,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-08-26,2021,8,26,Thursday,247.62
28726,274,Hotel AU,Recife (PE),4,312.83,1251.32,2021-09-30,2021,9,30,Thursday,312.83
28733,274,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-11-18,2021,11,18,Thursday,165.99
28738,274,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-12-23,2021,12,23,Thursday,313.02
28742,274,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2022-01-20,2022,1,20,Thursday,139.1
28744,274,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2022-02-03,2022,2,3,Thursday,139.1
28745,274,Hotel K,Salvador (BH),2,263.41,526.82,2022-02-10,2022,2,10,Thursday,263.41
28753,274,Hotel Z,Aracaju (SE),3,208.04,624.12,2022-04-07,2022,4,7,Thursday,208.04
28755,274,Hotel K,Salvador (BH),2,263.41,526.82,2022-04-21,2022,4,21,Thursday,263.41
28766,274,Hotel BW,Campo Grande (MS),3,60.39,181.17,2022-07-07,2022,7,7,Thursday,60.39
28767,274,Hotel BD,Natal (RN),4,242.88,971.52,2022-07-14,2022,7,14,Thursday,242.88
28768,274,Hotel BD,Natal (RN),4,242.88,971.52,2022-07-21,2022,7,21,Thursday,242.88
28771,274,Hotel BW,Campo Grande (MS),1,60.39,60.39,2022-08-11,2022,8,11,Thursday,60.39
28775,274,Hotel BD,Natal (RN),1,242.88,242.88,2022-09-08,2022,9,8,Thursday,242.88
28776,274,Hotel BP,Brasilia (DF),2,247.62,495.24,2022-09-15,2022,9,15,Thursday,247.62
28782,274,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-10-27,2022,10,27,Thursday,208.04
28783,274,Hotel BD,Natal (RN),2,242.88,485.76,2022-11-03,2022,11,3,Thursday,242.88
28787,274,Hotel BP,Brasilia (DF),3,247.62,742.86,2022-12-01,2022,12,1,Thursday,247.62
28788,274,Hotel BW,Campo Grande (MS),1,60.39,60.39,2022-12-08,2022,12,8,Thursday,60.39
28790,274,Hotel A,Florianopolis (SC),1,313.02,313.02,2022-12-22,2022,12,22,Thursday,313.02
28793,274,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2023-01-12,2023,1,12,Thursday,139.1
28797,274,Hotel BW,Campo Grande (MS),4,60.39,241.56,2023-02-09,2023,2,9,Thursday,60.39
28798,274,Hotel BD,Natal (RN),4,242.88,971.52,2023-02-16,2023,2,16,Thursday,242.88
28800,274,Hotel BD,Natal (RN),3,242.88,728.64,2023-03-02,2023,3,2,Thursday,242.88
28802,274,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2023-03-16,2023,3,16,Thursday,165.99
28804,274,Hotel AU,Recife (PE),3,312.83,938.49,2023-03-30,2023,3,30,Thursday,312.83
28808,274,Hotel BW,Campo Grande (MS),4,60.39,241.56,2023-04-27,2023,4,27,Thursday,60.39
28809,274,Hotel BW,Campo Grande (MS),1,60.39,60.39,2023-05-04,2023,5,4,Thursday,60.39
28812,274,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2023-05-25,2023,5,25,Thursday,165.99
28819,275,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-10-31,2019,10,31,Thursday,247.62
28827,275,Hotel K,Salvador (BH),2,263.41,526.82,2019-12-26,2019,12,26,Thursday,263.41
28835,275,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-02-20,2020,2,20,Thursday,313.02
28838,275,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-03-12,2020,3,12,Thursday,313.02
28839,275,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-03-19,2020,3,19,Thursday,139.1
28840,275,Hotel BD,Natal (RN),1,242.88,242.88,2020-03-26,2020,3,26,Thursday,242.88
28845,275,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-04-30,2020,4,30,Thursday,165.99
28847,275,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-05-14,2020,5,14,Thursday,165.99
28850,275,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-06-04,2020,6,4,Thursday,139.1
28857,275,Hotel AU,Recife (PE),3,312.83,938.49,2020-07-23,2020,7,23,Thursday,312.83
28860,275,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-08-13,2020,8,13,Thursday,139.1
28862,275,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-08-27,2020,8,27,Thursday,60.39
28875,275,Hotel K,Salvador (BH),2,263.41,526.82,2020-11-26,2020,11,26,Thursday,263.41
28876,275,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-12-03,2020,12,3,Thursday,208.04
28880,275,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-12-31,2020,12,31,Thursday,165.99
28881,275,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-01-07,2021,1,7,Thursday,247.62
28884,275,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-01-28,2021,1,28,Thursday,313.02
28885,275,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-02-04,2021,2,4,Thursday,139.1
28899,275,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-05-13,2021,5,13,Thursday,313.02
28901,275,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-05-27,2021,5,27,Thursday,165.99
28904,276,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-09-26,2019,9,26,Thursday,165.99
28905,276,Hotel A,Florianopolis (SC),2,313.02,626.04,2019-10-03,2019,10,3,Thursday,313.02
28909,276,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-10-31,2019,10,31,Thursday,208.04
28914,276,Hotel K,Salvador (BH),4,263.41,1053.64,2019-12-05,2019,12,5,Thursday,263.41
28916,276,Hotel A,Florianopolis (SC),4,313.02,1252.08,2019-12-19,2019,12,19,Thursday,313.02
28918,276,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-01-02,2020,1,2,Thursday,165.99
28919,276,Hotel BD,Natal (RN),1,242.88,242.88,2020-01-09,2020,1,9,Thursday,242.88
28924,276,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-02-13,2020,2,13,Thursday,60.39
28925,276,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-02-20,2020,2,20,Thursday,165.99
28926,276,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-02-27,2020,2,27,Thursday,247.62
28927,276,Hotel BD,Natal (RN),2,242.88,485.76,2020-03-05,2020,3,5,Thursday,242.88
28928,276,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-03-12,2020,3,12,Thursday,313.02
28940,276,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-06-04,2020,6,4,Thursday,208.04
28942,276,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-06-18,2020,6,18,Thursday,60.39
28947,276,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-07-23,2020,7,23,Thursday,165.99
28948,276,Hotel K,Salvador (BH),1,263.41,263.41,2020-07-30,2020,7,30,Thursday,263.41
28951,276,Hotel K,Salvador (BH),1,263.41,263.41,2020-08-20,2020,8,20,Thursday,263.41
28954,276,Hotel AU,Recife (PE),2,312.83,625.66,2020-09-10,2020,9,10,Thursday,312.83
28957,276,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-10-01,2020,10,1,Thursday,313.02
28969,276,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-12-24,2020,12,24,Thursday,247.62
28971,276,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-01-07,2021,1,7,Thursday,139.1
28972,276,Hotel AU,Recife (PE),2,312.83,625.66,2021-01-14,2021,1,14,Thursday,312.83
28973,276,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-01-21,2021,1,21,Thursday,139.1
28980,276,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-03-11,2021,3,11,Thursday,60.39
28989,276,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-05-13,2021,5,13,Thursday,165.99
28991,276,Hotel BD,Natal (RN),4,242.88,971.52,2021-05-27,2021,5,27,Thursday,242.88
28992,276,Hotel BD,Natal (RN),1,242.88,242.88,2021-06-03,2021,6,3,Thursday,242.88
28993,276,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-06-10,2021,6,10,Thursday,313.02
28994,276,Hotel BD,Natal (RN),2,242.88,485.76,2021-06-17,2021,6,17,Thursday,242.88
28995,276,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-06-24,2021,6,24,Thursday,165.99
28999,276,Hotel AU,Recife (PE),3,312.83,938.49,2021-07-22,2021,7,22,Thursday,312.83
29009,276,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-09-30,2021,9,30,Thursday,60.39
29020,276,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-12-16,2021,12,16,Thursday,60.39
29021,276,Hotel BD,Natal (RN),2,242.88,485.76,2021-12-23,2021,12,23,Thursday,242.88
29024,276,Hotel K,Salvador (BH),1,263.41,263.41,2022-01-13,2022,1,13,Thursday,263.41
29031,276,Hotel BD,Natal (RN),1,242.88,242.88,2022-03-03,2022,3,3,Thursday,242.88
29032,276,Hotel BW,Campo Grande (MS),3,60.39,181.17,2022-03-10,2022,3,10,Thursday,60.39
29039,276,Hotel BD,Natal (RN),1,242.88,242.88,2022-04-28,2022,4,28,Thursday,242.88
29043,276,Hotel BD,Natal (RN),3,242.88,728.64,2022-05-26,2022,5,26,Thursday,242.88
29046,276,Hotel K,Salvador (BH),4,263.41,1053.64,2022-06-16,2022,6,16,Thursday,263.41
29047,276,Hotel K,Salvador (BH),1,263.41,263.41,2022-06-23,2022,6,23,Thursday,263.41
29050,276,Hotel BP,Brasilia (DF),1,247.62,247.62,2022-07-14,2022,7,14,Thursday,247.62
29052,276,Hotel A,Florianopolis (SC),1,313.02,313.02,2022-07-28,2022,7,28,Thursday,313.02
29053,276,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-08-04,2022,8,4,Thursday,165.99
29066,277,Hotel A,Florianopolis (SC),2,313.02,626.04,2019-10-10,2019,10,10,Thursday,313.02
29069,277,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-10-31,2019,10,31,Thursday,60.39
29072,277,Hotel BW,Campo Grande (MS),3,60.39,181.17,2019-11-21,2019,11,21,Thursday,60.39
29074,277,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-12-05,2019,12,5,Thursday,139.1
29075,277,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-12-12,2019,12,12,Thursday,247.62
29078,277,Hotel K,Salvador (BH),2,263.41,526.82,2020-01-02,2020,1,2,Thursday,263.41
29080,277,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-01-16,2020,1,16,Thursday,139.1
29081,277,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-01-23,2020,1,23,Thursday,313.02
29090,278,Hotel AU,Recife (PE),2,312.83,625.66,2019-10-10,2019,10,10,Thursday,312.83
29091,278,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-10-17,2019,10,17,Thursday,247.62
29097,278,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-11-28,2019,11,28,Thursday,165.99
29106,278,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-01-30,2020,1,30,Thursday,313.02
29110,278,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-02-27,2020,2,27,Thursday,139.1
29112,278,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-03-12,2020,3,12,Thursday,60.39
29117,278,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-04-16,2020,4,16,Thursday,313.02
29125,278,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-06-11,2020,6,11,Thursday,139.1
29128,278,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-07-02,2020,7,2,Thursday,60.39
29131,278,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-07-23,2020,7,23,Thursday,208.04
29137,278,Hotel K,Salvador (BH),2,263.41,526.82,2020-09-03,2020,9,3,Thursday,263.41
29153,278,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-12-24,2020,12,24,Thursday,313.02
29154,278,Hotel AU,Recife (PE),2,312.83,625.66,2020-12-31,2020,12,31,Thursday,312.83
29156,278,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-01-14,2021,1,14,Thursday,165.99
29157,278,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-01-21,2021,1,21,Thursday,139.1
29158,278,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-01-28,2021,1,28,Thursday,60.39
29162,278,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-02-25,2021,2,25,Thursday,313.02
29167,279,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-10-24,2019,10,24,Thursday,247.62
29168,279,Hotel BW,Campo Grande (MS),4,60.39,241.56,2019-10-31,2019,10,31,Thursday,60.39
29170,279,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-11-14,2019,11,14,Thursday,165.99
29173,279,Hotel K,Salvador (BH),3,263.41,790.23,2019-12-05,2019,12,5,Thursday,263.41
29179,279,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-01-16,2020,1,16,Thursday,139.1
29180,279,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-01-23,2020,1,23,Thursday,165.99
29181,279,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-01-30,2020,1,30,Thursday,165.99
29189,279,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-03-26,2020,3,26,Thursday,165.99
29193,279,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-23,2020,4,23,Thursday,139.1
29194,279,Hotel BD,Natal (RN),3,242.88,728.64,2020-04-30,2020,4,30,Thursday,242.88
29197,279,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-05-21,2020,5,21,Thursday,139.1
29198,279,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-05-28,2020,5,28,Thursday,139.1
29200,279,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-06-11,2020,6,11,Thursday,208.04
29212,279,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-09-03,2020,9,3,Thursday,313.02
29215,279,Hotel BD,Natal (RN),3,242.88,728.64,2020-09-24,2020,9,24,Thursday,242.88
29219,279,Hotel BD,Natal (RN),1,242.88,242.88,2020-10-22,2020,10,22,Thursday,242.88
29221,279,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-11-05,2020,11,5,Thursday,313.02
29222,279,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-11-12,2020,11,12,Thursday,313.02
29226,279,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-12-10,2020,12,10,Thursday,60.39
29227,279,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-12-17,2020,12,17,Thursday,60.39
29230,279,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-01-07,2021,1,7,Thursday,313.02
29231,279,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-01-14,2021,1,14,Thursday,313.02
29232,279,Hotel BD,Natal (RN),3,242.88,728.64,2021-01-21,2021,1,21,Thursday,242.88
29237,279,Hotel BD,Natal (RN),2,242.88,485.76,2021-02-25,2021,2,25,Thursday,242.88
29242,279,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-04-01,2021,4,1,Thursday,247.62
29243,279,Hotel K,Salvador (BH),1,263.41,263.41,2021-04-08,2021,4,8,Thursday,263.41
29244,279,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-04-15,2021,4,15,Thursday,139.1
29246,279,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-04-29,2021,4,29,Thursday,247.62
29247,279,Hotel AU,Recife (PE),4,312.83,1251.32,2021-05-06,2021,5,6,Thursday,312.83
29249,280,Hotel BW,Campo Grande (MS),2,60.39,120.78,2019-09-26,2019,9,26,Thursday,60.39
29251,280,Hotel BD,Natal (RN),4,242.88,971.52,2019-10-10,2019,10,10,Thursday,242.88
29260,280,Hotel BW,Campo Grande (MS),2,60.39,120.78,2019-12-12,2019,12,12,Thursday,60.39
29263,280,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-01-02,2020,1,2,Thursday,313.02
29268,280,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-02-06,2020,2,6,Thursday,165.99
29270,280,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-02-20,2020,2,20,Thursday,313.02
29275,280,Hotel BD,Natal (RN),3,242.88,728.64,2020-03-26,2020,3,26,Thursday,242.88
29279,280,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-04-23,2020,4,23,Thursday,247.62
29280,280,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-04-30,2020,4,30,Thursday,247.62
29281,280,Hotel K,Salvador (BH),2,263.41,526.82,2020-05-07,2020,5,7,Thursday,263.41
29282,280,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-05-14,2020,5,14,Thursday,208.04
29286,280,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-06-11,2020,6,11,Thursday,139.1
29287,280,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-06-18,2020,6,18,Thursday,165.99
29291,280,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-07-16,2020,7,16,Thursday,313.02
29293,280,Hotel K,Salvador (BH),4,263.41,1053.64,2020-07-30,2020,7,30,Thursday,263.41
29298,280,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-09-03,2020,9,3,Thursday,247.62
29317,280,Hotel BD,Natal (RN),4,242.88,971.52,2021-01-14,2021,1,14,Thursday,242.88
29319,280,Hotel K,Salvador (BH),3,263.41,790.23,2021-01-28,2021,1,28,Thursday,263.41
29323,280,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-02-25,2021,2,25,Thursday,208.04
29327,280,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-03-25,2021,3,25,Thursday,208.04
29328,280,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-04-01,2021,4,1,Thursday,313.02
29329,280,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-04-08,2021,4,8,Thursday,139.1
29333,280,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-05-06,2021,5,6,Thursday,60.39
29338,280,Hotel BD,Natal (RN),2,242.88,485.76,2021-06-10,2021,6,10,Thursday,242.88
29344,280,Hotel AU,Recife (PE),2,312.83,625.66,2021-07-22,2021,7,22,Thursday,312.83
29349,280,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-08-26,2021,8,26,Thursday,165.99
29355,280,Hotel AU,Recife (PE),4,312.83,1251.32,2021-10-07,2021,10,7,Thursday,312.83
29356,280,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-10-14,2021,10,14,Thursday,208.04
29363,280,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-12-02,2021,12,2,Thursday,139.1
29368,281,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2019-10-17,2019,10,17,Thursday,139.1
29376,281,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-12-12,2019,12,12,Thursday,165.99
29377,281,Hotel Z,Aracaju (SE),2,208.04,416.08,2019-12-19,2019,12,19,Thursday,208.04
29378,281,Hotel A,Florianopolis (SC),1,313.02,313.02,2019-12-26,2019,12,26,Thursday,313.02
29379,281,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-01-02,2020,1,2,Thursday,60.39
29380,281,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-01-09,2020,1,9,Thursday,313.02
29382,281,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-01-23,2020,1,23,Thursday,139.1
29388,281,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-03-05,2020,3,5,Thursday,247.62
29389,281,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-03-12,2020,3,12,Thursday,247.62
29391,281,Hotel BD,Natal (RN),1,242.88,242.88,2020-03-26,2020,3,26,Thursday,242.88
29392,281,Hotel K,Salvador (BH),2,263.41,526.82,2020-04-02,2020,4,2,Thursday,263.41
29402,281,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-06-11,2020,6,11,Thursday,165.99
29403,281,Hotel K,Salvador (BH),2,263.41,526.82,2020-06-18,2020,6,18,Thursday,263.41
29406,281,Hotel BD,Natal (RN),4,242.88,971.52,2020-07-09,2020,7,9,Thursday,242.88
29415,281,Hotel BD,Natal (RN),1,242.88,242.88,2020-09-10,2020,9,10,Thursday,242.88
29417,281,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-09-24,2020,9,24,Thursday,247.62
29418,281,Hotel K,Salvador (BH),1,263.41,263.41,2020-10-01,2020,10,1,Thursday,263.41
29421,281,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-10-22,2020,10,22,Thursday,247.62
29424,281,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-11-12,2020,11,12,Thursday,139.1
29427,281,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-12-03,2020,12,3,Thursday,247.62
29428,281,Hotel AU,Recife (PE),4,312.83,1251.32,2020-12-10,2020,12,10,Thursday,312.83
29430,281,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-12-24,2020,12,24,Thursday,139.1
29435,281,Hotel AU,Recife (PE),3,312.83,938.49,2021-01-28,2021,1,28,Thursday,312.83
29437,281,Hotel K,Salvador (BH),3,263.41,790.23,2021-02-11,2021,2,11,Thursday,263.41
29440,281,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-03-04,2021,3,4,Thursday,247.62
29441,281,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-03-11,2021,3,11,Thursday,60.39
29443,281,Hotel AU,Recife (PE),1,312.83,312.83,2021-03-25,2021,3,25,Thursday,312.83
29447,281,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-04-22,2021,4,22,Thursday,165.99
